Arrest_Date,Police_Department_Code,Offense_Description,Offense_Key_Code,Offense_Detailed_Description,Law_Code,Offense_Category_Code,Arrest_Borough,Arrest_Precinct,Jurisdiction_Code,Perpetrator_Age_Group,Perpetrator_Sex,Perpetrator_Race,Latitude,Longitude,Arrest_Day_of_Week,Location
2024-01-31T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1703000,F,BROOKLYN,70,0,25-44,M,BLACK,40.630736,-73.973423,Wednesday,"40.630736, -73.973423"
2024-04-02T00:00:00.000-04:00,707,"IMPERSONATION 2, PUBLIC SERVAN",340,OTHER,PL 1902300,M,MANHATTAN,14,0,25-44,M,HISPANIC,40.753455,-73.994398,Tuesday,"40.753455, -73.994398"
2024-03-24T00:00:00.000-04:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,QUEENS,102,0,25-44,M,BLACK,40.698049,-73.835242,Sunday,"40.698049, -73.835242"
2024-03-28T00:00:00.000-04:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BRONX,43,0,25-44,M,BLACK,40.823378,-73.870168,Thursday,"40.823378, -73.870168"
2024-03-14T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,14,0,45-64,M,BLACK,40.756635,-73.98837,Thursday,"40.756635, -73.98837"
2024-03-08T00:00:00.000-05:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,MANHATTAN,28,0,25-44,M,HISPANIC,40.80897309780793,-73.94832523425542,Friday,"40.80897309780793, -73.94832523425542"
2024-01-25T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,STATEN ISLAND,121,0,25-44,F,WHITE,40.623238,-74.149217,Thursday,"40.623238, -74.149217"
2024-02-26T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,30,0,45-64,M,HISPANIC,40.818831,-73.954142,Monday,"40.818831, -73.954142"
2024-03-04T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,BRONX,45,0,45-64,M,HISPANIC,40.8307223277672,-73.8271260588639,Monday,"40.8307223277672, -73.8271260588639"
2024-01-03T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,BROOKLYN,71,0,25-44,F,HISPANIC,40.668212,-73.938132,Wednesday,"40.668212, -73.938132"
2024-03-08T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,BROOKLYN,72,0,25-44,M,HISPANIC,40.646681,-74.006886,Friday,"40.646681, -74.006886"
2024-02-07T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,68,0,25-44,M,HISPANIC,40.638659,-74.022462,Wednesday,"40.638659, -74.022462"
2024-03-07T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,MANHATTAN,25,0,25-44,M,BLACK,40.800896,-73.941011,Thursday,"40.800896, -73.941011"
2024-02-06T00:00:00.000-05:00,291,"CONSPIRACY 4, 3",126,OTHER,PL 1051001,F,MANHATTAN,5,0,25-44,M,HISPANIC,40.716337,-74.001251,Tuesday,"40.716337, -74.001251"
2024-01-09T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200509,F,BRONX,46,0,18-24,M,HISPANIC,40.845855,-73.910181,Tuesday,"40.845855, -73.910181"
2024-02-07T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,STATEN ISLAND,120,0,45-64,M,BLACK,40.623796,-74.073767,Wednesday,"40.623796, -74.073767"
2024-02-01T00:00:00.000-05:00,744,BAIL JUMPING 3,359,OTHER,PL 2155500,M,BROOKLYN,67,0,25-44,M,BLACK,40.651252,-73.940491,Thursday,"40.651252, -73.940491"
2024-02-21T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201500,M,BRONX,44,0,45-64,M,HISPANIC,40.826275,-73.920705,Wednesday,"40.826275, -73.920705"
2024-04-15T00:00:00.000-04:00,205,"TRESPASS 2, CRIMINAL",352,OTHER,PL 1401501,M,BROOKLYN,83,0,25-44,F,HISPANIC,40.702322,-73.922356,Monday,"40.702322, -73.922356"
2024-01-10T00:00:00.000-05:00,419,"LARCENY,GRAND FROM PERSON,UNCL",109,THEFT,PL 1553005,F,MANHATTAN,33,0,25-44,M,HISPANIC,40.8410766367656,-73.93976740555671,Wednesday,"40.8410766367656, -73.93976740555671"
2024-01-20T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,88,0,25-44,M,HISPANIC,40.698047737671764,-73.97578338356685,Saturday,"40.698047737671764, -73.97578338356685"
2024-01-28T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,24,0,25-44,M,BLACK,40.794507,-73.966322,Sunday,"40.794507, -73.966322"
2024-03-13T00:00:00.000-04:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402501,F,QUEENS,112,0,18-24,M,BLACK,40.721971,-73.849715,Wednesday,"40.721971, -73.849715"
2024-04-04T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,40,1,25-44,M,BLACK,40.81606683945181,-73.91764392674679,Thursday,"40.81606683945181, -73.91764392674679"
2024-02-01T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,63,0,45-64,F,BLACK,40.60980962699051,-73.92249759633725,Thursday,"40.60980962699051, -73.92249759633725"
2024-03-14T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,QUEENS,110,0,25-44,M,HISPANIC,40.744981,-73.870144,Thursday,"40.744981, -73.870144"
2024-02-23T00:00:00.000-05:00,502,"CONTROLLED SUBSTANCE,POSSESS.",117,DRUGS,PL 2201612,F,MANHATTAN,14,0,25-44,M,BLACK,40.75790742756201,-73.98929757361398,Friday,"40.75790742756201, -73.98929757361398"
2024-02-09T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,BRONX,44,0,25-44,M,BLACK,40.837774,-73.919455,Friday,"40.837774, -73.919455"
2024-02-06T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,QUEENS,107,0,25-44,M,HISPANIC,40.72714133078377,-73.79229901791086,Tuesday,"40.72714133078377, -73.79229901791086"
2024-03-11T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,72,0,45-64,M,BLACK,40.638458,-74.019066,Monday,"40.638458, -74.019066"
2024-03-06T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,STATEN ISLAND,120,1,25-44,M,BLACK,40.643566,-74.074001,Wednesday,"40.643566, -74.074001"
2024-01-07T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,QUEENS,106,0,25-44,M,ASIAN,40.67737,-73.858084,Sunday,"40.67737, -73.858084"
2024-04-16T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,BRONX,44,0,25-44,M,BLACK,40.836796233267165,-73.9194794086658,Tuesday,"40.836796233267165, -73.9194794086658"
2024-03-05T00:00:00.000-05:00,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,OTHER,PL 1450501,F,BROOKLYN,75,0,25-44,M,HISPANIC,40.68383,-73.866405,Tuesday,"40.68383, -73.866405"
2024-03-15T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,101,0,25-44,M,HISPANIC,40.60274,-73.750081,Friday,"40.60274, -73.750081"
2024-02-03T00:00:00.000-05:00,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,OTHER,PL 1456002,M,BROOKLYN,90,0,18-24,F,HISPANIC,40.708533,-73.93265,Saturday,"40.708533, -73.93265"
2024-01-18T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,79,1,25-44,M,HISPANIC,40.680390356887045,-73.94955696438568,Thursday,"40.680390356887045, -73.94955696438568"
2024-03-21T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BRONX,52,0,45-64,M,HISPANIC,40.869067,-73.8806,Thursday,"40.869067, -73.8806"
2024-02-13T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BROOKLYN,90,0,25-44,F,BLACK,40.699756,-73.953595,Tuesday,"40.699756, -73.953595"
2024-01-20T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,107,0,25-44,M,HISPANIC,40.72002150742064,-73.818327993429,Saturday,"40.72002150742064, -73.818327993429"
2024-04-11T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BRONX,45,0,18-24,M,BLACK,40.818762,-73.820232,Thursday,"40.818762, -73.820232"
2024-03-21T00:00:00.000-04:00,205,"TRESPASS 2, CRIMINAL",352,OTHER,PL 1401501,M,QUEENS,115,0,45-64,M,WHITE,40.762015,-73.896482,Thursday,"40.762015, -73.896482"
2024-04-10T00:00:00.000-04:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,BRONX,46,0,25-44,M,HISPANIC,40.86225920018576,-73.89588435922018,Wednesday,"40.86225920018576, -73.89588435922018"
2024-01-17T00:00:00.000-05:00,475,UNAUTH. SALE OF TRANS. SERVICE,343,OTHER,PL 1651601,M,MANHATTAN,25,1,45-64,M,HISPANIC,40.804375769710255,-73.93742023722204,Wednesday,"40.804375769710255, -73.93742023722204"
2024-01-17T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,MANHATTAN,33,0,18-24,M,HISPANIC,40.843844,-73.936821,Wednesday,"40.843844, -73.936821"
2024-01-23T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,BRONX,46,0,25-44,M,BLACK,40.855787294982676,-73.90557158204369,Tuesday,"40.855787294982676, -73.90557158204369"
2024-03-30T00:00:00.000-04:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,MANHATTAN,1,3,25-44,F,BLACK,40.711458,-74.012216,Saturday,"40.711458, -74.012216"
2024-03-21T00:00:00.000-04:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BRONX,40,0,25-44,M,HISPANIC,40.820499,-73.915756,Thursday,"40.820499, -73.915756"
2024-01-24T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,STATEN ISLAND,121,0,25-44,M,BLACK,40.618905,-74.158336,Wednesday,"40.618905, -74.158336"
2024-03-03T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,QUEENS,114,2,25-44,M,HISPANIC,40.75742,-73.942605,Sunday,"40.75742, -73.942605"
2024-03-19T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BRONX,44,0,18-24,M,BLACK,40.837254,-73.924437,Tuesday,"40.837254, -73.924437"
2024-03-07T00:00:00.000-05:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,QUEENS,105,0,25-44,M,HISPANIC,40.7265293769835,-73.7348645378882,Thursday,"40.7265293769835, -73.7348645378882"
2024-01-20T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BROOKLYN,79,0,45-64,M,BLACK,40.695004765493216,-73.9524885522964,Saturday,"40.695004765493216, -73.9524885522964"
2024-01-18T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,68,0,45-64,M,ASIAN,40.632473,-74.028849,Thursday,"40.632473, -74.028849"
2024-01-04T00:00:00.000-05:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,STATEN ISLAND,122,0,25-44,M,WHITE,40.574091,-74.106113,Thursday,"40.574091, -74.106113"
2024-02-24T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,MANHATTAN,1,0,25-44,M,BLACK,40.720528,-74.007582,Saturday,"40.720528, -74.007582"
2024-03-17T00:00:00.000-04:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,MANHATTAN,18,0,25-44,M,HISPANIC,40.768517,-73.987138,Sunday,"40.768517, -73.987138"
2024-02-11T00:00:00.000-05:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100F,M,BROOKLYN,81,2,25-44,M,BLACK,40.692852,-73.938509,Sunday,"40.692852, -73.938509"
2024-04-10T00:00:00.000-04:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,MANHATTAN,18,0,25-44,M,HISPANIC,40.760992646249186,-73.9907590284572,Wednesday,"40.760992646249186, -73.9907590284572"
2024-04-05T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BRONX,41,0,25-44,M,HISPANIC,40.825463,-73.89294,Friday,"40.825463, -73.89294"
2024-02-06T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,110,0,25-44,F,HISPANIC,40.743499,-73.855503,Tuesday,"40.743499, -73.855503"
2024-02-02T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,STATEN ISLAND,120,0,45-64,F,ASIAN,40.643566,-74.074001,Friday,"40.643566, -74.074001"
2024-02-21T00:00:00.000-05:00,748,"CONTEMPT,CRIMINAL",359,OTHER,PL 2155003,M,QUEENS,114,2,25-44,F,BLACK,40.760948,-73.932239,Wednesday,"40.760948, -73.932239"
2024-03-08T00:00:00.000-05:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100E,M,BROOKLYN,79,2,25-44,M,BLACK,40.696192,-73.942116,Friday,"40.696192, -73.942116"
2024-01-14T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,107,0,25-44,M,NATIVE AMERICAN,40.737358,-73.801878,Sunday,"40.737358, -73.801878"
2024-01-17T00:00:00.000-05:00,750,RESISTING ARREST,359,OTHER,PL 2053000,M,QUEENS,103,0,18-24,M,BLACK,40.699477,-73.811037,Wednesday,"40.699477, -73.811037"
2024-02-11T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BRONX,42,0,25-44,M,HISPANIC,40.824201,-73.906494,Sunday,"40.824201, -73.906494"
2024-03-14T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BRONX,47,0,65+,F,BLACK,40.88851277364396,-73.86008148596049,Thursday,"40.88851277364396, -73.86008148596049"
2024-02-05T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,28,0,25-44,M,HISPANIC,40.799045,-73.947642,Monday,"40.799045, -73.947642"
2024-03-17T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553004,F,MANHATTAN,6,0,25-44,M,HISPANIC,40.732309,-74.003549,Sunday,"40.732309, -74.003549"
2024-02-29T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1704002,F,QUEENS,108,0,25-44,M,WHITE,40.736392,-73.920047,Thursday,"40.736392, -73.920047"
2024-04-11T00:00:00.000-04:00,115,RECKLESS ENDANGERMENT 2,355,OTHER,PL 1202000,M,BROOKLYN,72,0,18-24,M,ASIAN,40.646749,-74.012286,Thursday,"40.646749, -74.012286"
2024-01-16T00:00:00.000-05:00,494,"STOLEN PROPERTY 2,1,POSSESSION",111,OTHER,PL 1654501,F,BRONX,44,0,25-44,M,HISPANIC,40.8371265397571,-73.90963478047829,Tuesday,"40.8371265397571, -73.90963478047829"
2024-04-08T00:00:00.000-04:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,MANHATTAN,5,0,25-44,M,WHITE,40.719750115883095,-73.99216085743807,Monday,"40.719750115883095, -73.99216085743807"
2024-03-03T00:00:00.000-05:00,905,"INTOXICATED DRIVING,ALCOHOL",347,OTHER,VTL11920U2,M,QUEENS,101,0,25-44,M,HISPANIC,40.605334501476115,-73.75527433977965,Sunday,"40.605334501476115, -73.75527433977965"
2024-01-24T00:00:00.000-05:00,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,OTHER,VTL05110FE,F,BROOKLYN,70,0,25-44,M,BLACK,40.635445,-73.950433,Wednesday,"40.635445, -73.950433"
2024-03-03T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,QUEENS,115,0,45-64,M,HISPANIC,40.74684483147316,-73.89143078866834,Sunday,"40.74684483147316, -73.89143078866834"
2024-01-20T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,QUEENS,101,0,18-24,M,BLACK,40.589782,-73.788676,Saturday,"40.589782, -73.788676"
2024-01-23T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650102,M,BRONX,43,2,25-44,F,HISPANIC,40.818937,-73.864775,Tuesday,"40.818937, -73.864775"
2024-01-22T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,BROOKLYN,75,0,45-64,F,BLACK,40.66116897307439,-73.8796830666577,Monday,"40.66116897307439, -73.8796830666577"
2024-02-06T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,19,0,25-44,M,BLACK,40.768122,-73.961781,Tuesday,"40.768122, -73.961781"
2024-03-12T00:00:00.000-04:00,505,"CONTROLLED SUBSTANCE, POSSESSI",117,DRUGS,PL 2200901,F,BROOKLYN,79,0,25-44,M,BLACK,40.68693172300097,-73.9508825361461,Tuesday,"40.68693172300097, -73.9508825361461"
2024-01-30T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,QUEENS,104,0,25-44,F,HISPANIC,40.713385,-73.913854,Tuesday,"40.713385, -73.913854"
2024-02-03T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,STATEN ISLAND,120,0,25-44,M,HISPANIC,40.64322,-74.075921,Saturday,"40.64322, -74.075921"
2024-02-29T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553004,F,QUEENS,108,0,25-44,M,WHITE,40.737464,-73.927465,Thursday,"40.737464, -73.927465"
2024-04-08T00:00:00.000-04:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,MANHATTAN,14,17,45-64,F,HISPANIC,40.749404,-73.991784,Monday,"40.749404, -73.991784"
2024-02-08T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,MANHATTAN,9,0,45-64,M,HISPANIC,40.72267229047385,-73.98296454007391,Thursday,"40.72267229047385, -73.98296454007391"
2024-02-19T00:00:00.000-05:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100E,M,BRONX,40,0,45-64,M,BLACK,40.816666,-73.905107,Monday,"40.816666, -73.905107"
2024-01-15T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,77,0,25-44,M,BLACK,40.67081,-73.935107,Monday,"40.67081, -73.935107"
2024-03-05T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,9,0,18-24,M,BLACK,40.72316,-73.984125,Tuesday,"40.72316, -73.984125"
2024-02-24T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601001,F,BROOKLYN,75,0,18-24,M,HISPANIC,40.68341100174844,-73.87303394738925,Saturday,"40.68341100174844, -73.87303394738925"
2024-01-15T00:00:00.000-05:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,QUEENS,113,0,25-44,M,NATIVE AMERICAN,40.678559,-73.800132,Monday,"40.678559, -73.800132"
2024-04-05T00:00:00.000-04:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,QUEENS,115,3,25-44,F,HISPANIC,40.7565675846374,-73.8759315341335,Friday,"40.7565675846374, -73.8759315341335"
2024-03-27T00:00:00.000-04:00,505,"CONTROLLED SUBSTANCE, POSSESSI",117,DRUGS,PL 2200902,F,BROOKLYN,66,0,45-64,M,ASIAN,40.63765,-74.005522,Wednesday,"40.63765, -74.005522"
2024-03-16T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601001,F,BROOKLYN,84,0,<18,M,BLACK,40.693035,-73.999623,Saturday,"40.693035, -73.999623"
2024-03-11T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,BRONX,40,0,25-44,M,BLACK,40.810391,-73.924895,Monday,"40.810391, -73.924895"
2024-04-04T00:00:00.000-04:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BRONX,46,0,18-24,M,HISPANIC,40.8587088485572,-73.90369121770114,Thursday,"40.8587088485572, -73.90369121770114"
2024-02-24T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,71,0,25-44,F,BLACK,40.66395,-73.931573,Saturday,"40.66395, -73.931573"
2024-01-26T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,63,0,25-44,F,WHITE,40.610931,-73.920761,Friday,"40.610931, -73.920761"
2024-04-02T00:00:00.000-04:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,MANHATTAN,13,0,18-24,M,BLACK,40.732193,-73.979351,Tuesday,"40.732193, -73.979351"
2024-03-20T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102B,F,BROOKLYN,75,0,18-24,M,BLACK,40.668888,-73.89848,Wednesday,"40.668888, -73.89848"
2024-01-05T00:00:00.000-05:00,510,"CONTROLLED SUBSTANCE, INTENT T",117,DRUGS,PL 2200601,F,QUEENS,103,0,45-64,M,BLACK,40.697836,-73.795845,Friday,"40.697836, -73.795845"
2024-03-29T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102B,F,BRONX,47,0,18-24,M,HISPANIC,40.887325,-73.847247,Friday,"40.887325, -73.847247"
2024-02-12T00:00:00.000-05:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402000,F,QUEENS,110,0,<18,M,HISPANIC,40.734955,-73.874983,Monday,"40.734955, -73.874983"
2024-02-02T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,79,0,25-44,M,BLACK,40.696522,-73.939249,Friday,"40.696522, -73.939249"
2024-03-14T00:00:00.000-04:00,117,RECKLESS ENDANGERMENT 1,126,OTHER,PL 1202500,F,BROOKLYN,60,0,25-44,M,BLACK,40.58451359607285,-73.96021761719359,Thursday,"40.58451359607285, -73.96021761719359"
2024-01-06T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,BRONX,50,0,18-24,M,HISPANIC,40.882577,-73.90221,Saturday,"40.882577, -73.90221"
2024-04-16T00:00:00.000-04:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,67,0,25-44,M,BLACK,40.648859,-73.95082,Tuesday,"40.648859, -73.95082"
2024-02-15T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,1,0,25-44,M,BLACK,40.710086,-74.010609,Thursday,"40.710086, -74.010609"
2024-03-23T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,MANHATTAN,1,0,25-44,M,WHITE,40.720528,-74.007582,Saturday,"40.720528, -74.007582"
2024-02-24T00:00:00.000-05:00,493,"STOLEN PROPERTY-MOTOR VEH 2ND,",111,OTHER,PL 1654505,F,BRONX,44,0,18-24,M,BLACK,40.838682,-73.918804,Saturday,"40.838682, -73.918804"
2024-01-23T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,6,0,25-44,M,HISPANIC,40.732622,-74.000289,Tuesday,"40.732622, -74.000289"
2024-01-25T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,102,0,25-44,M,HISPANIC,40.69843,-73.831128,Thursday,"40.69843, -73.831128"
2024-01-04T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,QUEENS,115,0,25-44,M,HISPANIC,40.747391,-73.886252,Thursday,"40.747391, -73.886252"
2024-03-08T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,67,0,18-24,F,BLACK,40.649969,-73.947561,Friday,"40.649969, -73.947561"
2024-03-27T00:00:00.000-04:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,QUEENS,113,0,18-24,M,BLACK,40.707305771547716,-73.75121376827231,Wednesday,"40.707305771547716, -73.75121376827231"
2024-04-13T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,52,0,45-64,F,BLACK,40.873944,-73.908788,Saturday,"40.873944, -73.908788"
2024-02-15T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,43,2,25-44,F,HISPANIC,40.83511,-73.874987,Thursday,"40.83511, -73.874987"
2024-03-15T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,44,0,25-44,F,HISPANIC,40.834553,-73.915442,Friday,"40.834553, -73.915442"
2024-01-16T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601001,F,MANHATTAN,30,0,18-24,M,BLACK,40.828666,-73.943989,Tuesday,"40.828666, -73.943989"
2024-03-25T00:00:00.000-04:00,707,"IMPERSONATION 2, PUBLIC SERVAN",340,OTHER,PL 1902300,M,MANHATTAN,14,0,45-64,M,HISPANIC,40.753455,-73.994398,Monday,"40.753455, -73.994398"
