Arrest_Date,Police_Department_Code,Offense_Description,Offense_Key_Code,Offense_Detailed_Description,Law_Code,Offense_Category_Code,Arrest_Borough,Arrest_Precinct,Jurisdiction_Code,Perpetrator_Age_Group,Perpetrator_Sex,Perpetrator_Race,Latitude,Longitude,Arrest_Day_of_Week,Location
2024-06-10T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553501,F,STATEN ISLAND,123,0,25-44,M,HISPANIC,40.535488348007185,-74.21828306422083,Monday,"40.535488348007185, -74.21828306422083"
2024-06-20T00:00:00.000-04:00,793,WEAPONS POSSESSION 3,118,OTHER,PL 2650201,F,BRONX,42,0,18-24,M,BLACK,40.823924,-73.912947,Thursday,"40.823924, -73.912947"
2024-06-23T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,32,0,45-64,M,BLACK,40.819408,-73.940703,Sunday,"40.819408, -73.940703"
2024-02-12T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,63,0,25-44,M,HISPANIC,40.610931,-73.920761,Monday,"40.610931, -73.920761"
2024-02-15T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,MANHATTAN,32,0,25-44,M,BLACK,40.824964,-73.941009,Thursday,"40.824964, -73.941009"
2024-06-21T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BROOKLYN,70,0,25-44,M,HISPANIC,40.630744,-73.973424,Friday,"40.630744, -73.973424"
2024-02-01T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,STATEN ISLAND,121,0,25-44,M,ASIAN,40.608563984041155,-74.14719748662404,Thursday,"40.608563984041155, -74.14719748662404"
2024-01-28T00:00:00.000-05:00,419,"LARCENY,GRAND FROM PERSON,UNCL",109,THEFT,PL 1553005,F,MANHATTAN,6,0,25-44,M,HISPANIC,40.728245,-73.999316,Sunday,"40.728245, -73.999316"
2024-02-03T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1700500,M,BRONX,43,2,18-24,M,HISPANIC,40.825062,-73.868772,Saturday,"40.825062, -73.868772"
2024-02-06T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,14,17,25-44,M,BLACK,40.751662,-73.976578,Tuesday,"40.751662, -73.976578"
2024-02-11T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,72,0,25-44,M,BLACK,40.66725381095022,-73.99454251227898,Sunday,"40.66725381095022, -73.99454251227898"
2024-02-01T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,46,0,25-44,M,HISPANIC,40.853578,-73.900591,Thursday,"40.853578, -73.900591"
2024-02-05T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BROOKLYN,63,0,18-24,M,BLACK,40.628508,-73.941384,Monday,"40.628508, -73.941384"
2024-02-20T00:00:00.000-05:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,MANHATTAN,34,0,25-44,M,HISPANIC,40.865714,-73.923441,Tuesday,"40.865714, -73.923441"
2024-06-25T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,QUEENS,101,0,25-44,M,HISPANIC,40.600165,-73.756736,Tuesday,"40.600165, -73.756736"
2024-02-15T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,75,1,25-44,M,HISPANIC,40.663807310453066,-73.90041498507392,Thursday,"40.663807310453066, -73.90041498507392"
2024-06-11T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,33,3,45-64,M,HISPANIC,40.848666,-73.937371,Tuesday,"40.848666, -73.937371"
2024-02-17T00:00:00.000-05:00,793,WEAPONS POSSESSION 3,118,OTHER,PL 2650201,F,BROOKLYN,69,0,25-44,M,BLACK,40.633597,-73.913698,Saturday,"40.633597, -73.913698"
2024-01-30T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1700500,M,BRONX,49,0,18-24,F,BLACK,40.86780422606781,-73.8625040953918,Tuesday,"40.86780422606781, -73.8625040953918"
2024-07-10T00:00:00.000-04:00,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER,LOC00000V0,V,MANHATTAN,28,1,18-24,M,BLACK,40.807772344649756,-73.94548329252599,Wednesday,"40.807772344649756, -73.94548329252599"
2024-01-31T00:00:00.000-05:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,BRONX,45,0,45-64,F,HISPANIC,40.852817598072036,-73.82737807950845,Wednesday,"40.852817598072036, -73.82737807950845"
2024-02-12T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1700500,M,QUEENS,100,0,25-44,M,BLACK,40.585985290356135,-73.81658644498444,Monday,"40.585985290356135, -73.81658644498444"
2024-07-05T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,94,0,25-44,M,ASIAN,40.735825,-73.95932,Friday,"40.735825, -73.95932"
2024-02-15T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,108,0,18-24,M,HISPANIC,40.749626,-73.905568,Thursday,"40.749626, -73.905568"
2024-01-27T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,BRONX,44,0,25-44,M,BLACK,40.83311,-73.909156,Saturday,"40.83311, -73.909156"
2024-06-04T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,STATEN ISLAND,121,0,25-44,M,BLACK,40.6302,-74.143502,Tuesday,"40.6302, -74.143502"
2024-06-02T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,34,0,25-44,F,HISPANIC,40.86357246163824,-73.92601241651245,Sunday,"40.86357246163824, -73.92601241651245"
2024-02-14T00:00:00.000-05:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,BRONX,44,0,45-64,M,BLACK,40.8378421209284,-73.9196277517392,Wednesday,"40.8378421209284, -73.9196277517392"
2024-02-19T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,BRONX,52,0,25-44,M,HISPANIC,40.866026,-73.891935,Monday,"40.866026, -73.891935"
2024-02-16T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,QUEENS,115,0,45-64,M,BLACK,40.755659,-73.866684,Friday,"40.755659, -73.866684"
2024-02-17T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,BRONX,50,0,25-44,M,HISPANIC,40.86828288411478,-73.90106690225375,Saturday,"40.86828288411478, -73.90106690225375"
2024-01-25T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,81,0,25-44,M,HISPANIC,40.680632,-73.920926,Thursday,"40.680632, -73.920926"
2024-02-02T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,BROOKLYN,73,1,45-64,M,BLACK,40.679516449878804,-73.90457012340953,Friday,"40.679516449878804, -73.90457012340953"
2024-02-12T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,73,0,18-24,M,BLACK,40.659273,-73.914889,Monday,"40.659273, -73.914889"
2024-01-24T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 2651B01,F,QUEENS,114,0,25-44,M,BLACK,40.769552,-73.915361,Wednesday,"40.769552, -73.915361"
2024-07-04T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,14,3,25-44,M,BLACK,40.756267,-73.990503,Thursday,"40.756267, -73.990503"
2024-01-23T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102B,F,BROOKLYN,75,0,18-24,M,BLACK,40.671404,-73.881509,Tuesday,"40.671404, -73.881509"
2024-01-25T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1201001,F,BRONX,41,72,18-24,M,WHITE,40.804008,-73.878333,Thursday,"40.804008, -73.878333"
2024-06-15T00:00:00.000-04:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,QUEENS,105,0,<18,M,BLACK,40.660225,-73.760266,Saturday,"40.660225, -73.760266"
2024-01-27T00:00:00.000-05:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403005,M,MANHATTAN,14,0,18-24,F,HISPANIC,40.753455,-73.994398,Saturday,"40.753455, -73.994398"
2024-01-25T00:00:00.000-05:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950500,M,BROOKLYN,61,0,45-64,M,WHITE,40.587243,-73.931614,Thursday,"40.587243, -73.931614"
2024-07-01T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,14,0,25-44,F,HISPANIC,40.750423,-73.98928,Monday,"40.750423, -73.98928"
2024-06-18T00:00:00.000-04:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950001,M,MANHATTAN,18,0,25-44,M,HISPANIC,40.76588127787372,-73.99463190105429,Tuesday,"40.76588127787372, -73.99463190105429"
2024-02-12T00:00:00.000-05:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200503,F,BRONX,47,0,25-44,M,HISPANIC,40.887325,-73.847247,Monday,"40.887325, -73.847247"
2024-06-20T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,STATEN ISLAND,120,0,45-64,M,BLACK,40.63656125404678,-74.07617873570656,Thursday,"40.63656125404678, -74.07617873570656"
2024-01-27T00:00:00.000-05:00,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,OTHER,PL 1456002,M,BROOKLYN,81,0,25-44,M,WHITE,40.68964,-73.924051,Saturday,"40.68964, -73.924051"
2024-02-17T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,49,0,25-44,F,HISPANIC,40.843765,-73.869948,Saturday,"40.843765, -73.869948"
2024-02-02T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,BRONX,52,0,25-44,M,HISPANIC,40.86225920018576,-73.89588435922018,Friday,"40.86225920018576, -73.89588435922018"
2024-06-30T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,105,0,25-44,M,HISPANIC,40.735665,-73.716088,Sunday,"40.735665, -73.716088"
2024-01-23T00:00:00.000-05:00,596,OBSCENE MATERIAL - UNDER 17 YE,116,OTHER,PL 2504501,F,BRONX,40,0,25-44,M,HISPANIC,40.8103518634571,-73.924942325642,Tuesday,"40.8103518634571, -73.924942325642"
2024-02-02T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,42,0,25-44,M,BLACK,40.828506,-73.89594,Friday,"40.828506, -73.89594"
2024-02-06T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,QUEENS,103,0,45-64,M,HISPANIC,40.70247387178277,-73.79992086969553,Tuesday,"40.70247387178277, -73.79992086969553"
2024-06-07T00:00:00.000-04:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1657200,F,MANHATTAN,18,0,25-44,M,BLACK,40.760794354060074,-73.98451058946358,Friday,"40.760794354060074, -73.98451058946358"
2024-06-23T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0512000,M,STATEN ISLAND,120,0,25-44,M,ASIAN,40.62436607758427,-74.0803219477094,Sunday,"40.62436607758427, -74.0803219477094"
2024-02-17T00:00:00.000-05:00,793,WEAPONS POSSESSION 3,118,OTHER,PL 2650201,F,BROOKLYN,75,2,25-44,F,BLACK,40.67046008876825,-73.88786735797619,Saturday,"40.67046008876825, -73.88786735797619"
2024-01-21T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,71,0,25-44,M,BLACK,40.663216,-73.949445,Sunday,"40.663216, -73.949445"
2024-02-15T00:00:00.000-05:00,117,RECKLESS ENDANGERMENT 1,126,OTHER,PL 1202500,F,BROOKLYN,78,0,18-24,M,HISPANIC,40.681119,-73.974365,Thursday,"40.681119, -73.974365"
2024-02-09T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,90,0,25-44,M,WHITE,40.71326924814053,-73.96208142809773,Friday,"40.71326924814053, -73.96208142809773"
2024-06-08T00:00:00.000-04:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,BROOKLYN,75,2,45-64,M,BLACK,40.660475,-73.881297,Saturday,"40.660475, -73.881297"
2024-06-13T00:00:00.000-04:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,MANHATTAN,14,0,45-64,M,WHITE,40.757308,-73.987878,Thursday,"40.757308, -73.987878"
2024-07-17T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,40,0,25-44,M,BLACK,40.810391,-73.924895,Wednesday,"40.810391, -73.924895"
2024-06-19T00:00:00.000-04:00,515,"CONTROLLED SUBSTANCE,SALE 3",117,DRUGS,PL 2203901,F,MANHATTAN,9,0,25-44,M,BLACK,40.725209631936586,-73.99584740347154,Wednesday,"40.725209631936586, -73.99584740347154"
2024-06-14T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,MANHATTAN,19,0,45-64,M,HISPANIC,40.764489,-73.959965,Friday,"40.764489, -73.959965"
2024-02-02T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BROOKLYN,90,0,<18,M,BLACK,40.71022112105877,-73.95099522724557,Friday,"40.71022112105877, -73.95099522724557"
2024-07-01T00:00:00.000-04:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,QUEENS,105,0,25-44,M,BLACK,40.726284,-73.73476,Monday,"40.726284, -73.73476"
2024-02-09T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,BRONX,44,0,<18,F,HISPANIC,40.83383759333706,-73.91585843990595,Friday,"40.83383759333706, -73.91585843990595"
2024-06-18T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,BRONX,48,0,<18,M,BLACK,40.843483,-73.889794,Tuesday,"40.843483, -73.889794"
2024-01-30T00:00:00.000-05:00,139,"MURDER,UNCLASSIFIED",101,OTHER,PL 1252501,F,QUEENS,114,0,25-44,M,BLACK,40.769552,-73.915361,Tuesday,"40.769552, -73.915361"
2024-02-20T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,70,0,25-44,F,BLACK,40.631284,-73.945564,Tuesday,"40.631284, -73.945564"
2024-01-23T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,41,1,25-44,M,HISPANIC,40.82413799033059,-73.89294867750611,Tuesday,"40.82413799033059, -73.89294867750611"
2024-06-29T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,47,0,18-24,M,BLACK,40.88496,-73.825679,Saturday,"40.88496, -73.825679"
2024-01-26T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0512000,M,BROOKLYN,81,0,25-44,M,BLACK,40.69206,-73.93237,Friday,"40.69206, -73.93237"
2024-02-11T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,103,0,45-64,M,BLACK,40.704094,-73.800656,Sunday,"40.704094, -73.800656"
2024-06-23T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,68,0,25-44,F,WHITE,40.6225,-74.025503,Sunday,"40.6225, -74.025503"
2024-02-18T00:00:00.000-05:00,764,BAIL JUMPING 1 & 2,126,OTHER,PL 2155700,F,QUEENS,115,0,25-44,M,HISPANIC,40.752102,-73.872425,Sunday,"40.752102, -73.872425"
2024-02-06T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553501,F,MANHATTAN,5,0,25-44,M,HISPANIC,40.716337,-74.001251,Tuesday,"40.716337, -74.001251"
2024-01-24T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,BRONX,50,0,25-44,M,HISPANIC,40.8828621313214,-73.9035744897024,Wednesday,"40.8828621313214, -73.9035744897024"
2024-02-06T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,109,0,25-44,F,WHITE,40.762037,-73.827328,Tuesday,"40.762037, -73.827328"
2024-01-31T00:00:00.000-05:00,748,"CONTEMPT,CRIMINAL",359,OTHER,PL 2155006,M,BRONX,42,0,25-44,M,HISPANIC,40.822355,-73.911463,Wednesday,"40.822355, -73.911463"
2024-01-28T00:00:00.000-05:00,462,UNAUTHORIZED USE VEHICLE 3,353,OTHER,PL 1650501,M,BROOKLYN,60,0,25-44,F,BLACK,40.577258,-73.976436,Sunday,"40.577258, -73.976436"
2024-01-28T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,79,0,18-24,M,BLACK,40.688736,-73.944984,Sunday,"40.688736, -73.944984"
2024-02-13T00:00:00.000-05:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,STATEN ISLAND,120,0,25-44,M,HISPANIC,40.637819,-74.110166,Tuesday,"40.637819, -74.110166"
2024-01-24T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,BRONX,50,0,65+,M,HISPANIC,40.880039,-73.899352,Wednesday,"40.880039, -73.899352"
2024-06-25T00:00:00.000-04:00,760,"BRIBERY,PUBLIC ADMINISTRATION",126,OTHER,PL 2154002,F,MANHATTAN,25,17,45-64,M,BLACK,40.804715,-73.938227,Tuesday,"40.804715, -73.938227"
2024-02-20T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,13,0,18-24,M,BLACK,40.744164,-73.98894,Tuesday,"40.744164, -73.98894"
2024-02-08T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211300,F,BROOKLYN,79,0,25-44,M,BLACK,40.688736,-73.944984,Thursday,"40.688736, -73.944984"
2024-06-05T00:00:00.000-04:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,BROOKLYN,67,0,25-44,M,BLACK,40.654508,-73.93169,Wednesday,"40.654508, -73.93169"
2024-06-15T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,110,0,18-24,M,HISPANIC,40.734478,-73.868013,Saturday,"40.734478, -73.868013"
2024-01-27T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BRONX,45,2,25-44,M,BLACK,40.823762,-73.826686,Saturday,"40.823762, -73.826686"
2024-02-22T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,BRONX,50,0,25-44,M,HISPANIC,40.883111,-73.90332,Thursday,"40.883111, -73.90332"
2024-07-04T00:00:00.000-04:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BROOKLYN,67,0,25-44,M,BLACK,40.65413341907447,-73.91232974956823,Thursday,"40.65413341907447, -73.91232974956823"
2024-07-03T00:00:00.000-04:00,750,RESISTING ARREST,359,OTHER,PL 2053000,M,QUEENS,106,0,25-44,M,BLACK,40.677597,-73.828216,Wednesday,"40.677597, -73.828216"
2024-07-03T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,BRONX,43,0,<18,M,HISPANIC,40.820946,-73.866221,Wednesday,"40.820946, -73.866221"
2024-02-03T00:00:00.000-05:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402000,F,MANHATTAN,19,0,45-64,M,HISPANIC,40.76561,-73.963622,Saturday,"40.76561, -73.963622"
2024-02-21T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,BRONX,43,0,25-44,M,HISPANIC,40.82545637875531,-73.8495296785261,Wednesday,"40.82545637875531, -73.8495296785261"
2024-06-18T00:00:00.000-04:00,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,OTHER,PL 1450501,F,BROOKLYN,72,0,45-64,M,WHITE,40.66613655389921,-73.99223564619865,Tuesday,"40.66613655389921, -73.99223564619865"
2024-02-04T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200508,F,BRONX,40,0,65+,F,HISPANIC,40.80592,-73.92322,Sunday,"40.80592, -73.92322"
2024-06-22T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,100,0,25-44,F,WHITE,40.586406,-73.805269,Saturday,"40.586406, -73.805269"
2024-07-02T00:00:00.000-04:00,198,CRIMINAL CONTEMPT 1,126,OTHER,PL 21551B1,F,QUEENS,114,0,25-44,M,WHITE,40.769552,-73.915361,Tuesday,"40.769552, -73.915361"
2024-01-31T00:00:00.000-05:00,419,"LARCENY,GRAND FROM PERSON,UNCL",109,THEFT,PL 1553005,F,QUEENS,107,0,25-44,M,BLACK,40.708872857477196,-73.81870464427959,Wednesday,"40.708872857477196, -73.81870464427959"
2024-02-15T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,70,0,25-44,M,BLACK,40.632421,-73.947222,Thursday,"40.632421, -73.947222"
2024-06-21T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,45,0,45-64,M,BLACK,40.830792,-73.826946,Friday,"40.830792, -73.826946"
2024-02-06T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200700,F,BRONX,41,72,25-44,M,BLACK,40.804008,-73.878333,Tuesday,"40.804008, -73.878333"
2024-06-27T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,72,0,25-44,M,ASIAN,40.638315513128134,-74.00662253131534,Thursday,"40.638315513128134, -74.00662253131534"
2024-07-10T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,107,0,25-44,M,BLACK,40.735713,-73.801081,Wednesday,"40.735713, -73.801081"
2024-06-24T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553003,F,BROOKLYN,75,0,25-44,M,BLACK,40.671259,-73.895705,Monday,"40.671259, -73.895705"
2024-06-15T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,STATEN ISLAND,120,0,45-64,M,WHITE,40.62197953404661,-74.07825499347346,Saturday,"40.62197953404661, -74.07825499347346"
2024-02-07T00:00:00.000-05:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402501,F,MANHATTAN,20,0,45-64,M,BLACK,40.784499,-73.97548,Wednesday,"40.784499, -73.97548"
2024-06-09T00:00:00.000-04:00,175,"SEXUAL ABUSE 3,2",233,OTHER,PL 1305202,M,QUEENS,113,3,25-44,M,ASIAN,40.6799807384666,-73.7762339071953,Sunday,"40.6799807384666, -73.7762339071953"
2024-06-30T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200512,F,QUEENS,105,0,18-24,M,BLACK,40.709537,-73.737833,Sunday,"40.709537, -73.737833"
2024-02-20T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,QUEENS,114,0,25-44,M,BLACK,40.769552,-73.915361,Tuesday,"40.769552, -73.915361"
2024-02-02T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,STATEN ISLAND,121,0,45-64,F,WHITE,40.623238,-74.149217,Friday,"40.623238, -74.149217"
2024-01-27T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 2651B02,F,QUEENS,113,0,45-64,M,BLACK,40.691511,-73.779579,Saturday,"40.691511, -73.779579"
2024-01-26T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,QUEENS,109,0,25-44,F,HISPANIC,40.781659,-73.832201,Friday,"40.781659, -73.832201"
2024-02-17T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,BROOKLYN,88,0,25-44,M,BLACK,40.689614,-73.960148,Saturday,"40.689614, -73.960148"
2024-07-07T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,40,1,25-44,M,BLACK,40.81606683945181,-73.91764392674679,Sunday,"40.81606683945181, -73.91764392674679"
2024-01-23T00:00:00.000-05:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,QUEENS,103,0,25-44,M,BLACK,40.703353,-73.802134,Tuesday,"40.703353, -73.802134"
2024-01-23T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,BROOKLYN,79,0,45-64,M,BLACK,40.687392,-73.940368,Tuesday,"40.687392, -73.940368"
2024-02-10T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BRONX,47,0,45-64,M,WHITE,40.899292,-73.86751,Saturday,"40.899292, -73.86751"
2024-02-01T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,MANHATTAN,34,0,25-44,M,BLACK,40.862996,-73.924253,Thursday,"40.862996, -73.924253"
2024-02-03T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,110,0,25-44,M,HISPANIC,40.733729,-73.871197,Saturday,"40.733729, -73.871197"
2024-01-21T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,103,0,18-24,M,HISPANIC,40.70213305410241,-73.80444093305614,Sunday,"40.70213305410241, -73.80444093305614"
